ID,用户能力水平,年龄标签,性别,分配,录制参考文本,录制参考音频,录音要求,,,,,,,
35,初级,上班族,男,,I'm doing well how about you,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647855685917016073/e5acefdd-83d6-4162-82ca-032ea9f70c3c?lk3s=ec46513b&x-expires=2080655171&x-signature=wiMeMQ1eUNGp9GVJh5LcDwb%2Fhdo%3D,about尾音太重,,,,,,,
35,初级,上班族,男,,What did you do today?,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647855691797397514/93e904ac-3e51-4ed2-8a83-e835a345cc2f?lk3s=ec46513b&x-expires=2080655171&x-signature=9umnJqKTdBszTMbj%2BUjhdnJR0VQ%3D,尾音太重,,,,,,,
35,初级,上班族,男,,I see a film.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647855686894092339/a7011418-f512-455a-9a70-78818d0676d1?lk3s=ec46513b&x-expires=2080655171&x-signature=f55h64JcURK96zbGRqx%2BB5fx6qE%3D,see应改为过去式saw,,,,,,,
35,初级,上班族,男,,I saw a film.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647855691117412398/4c4a929f-5e22-4388-a1ab-f76a4f9340d1?lk3s=ec46513b&x-expires=2080655171&x-signature=qU0GVXdhREAI1367%2B0uyCKn6%2F%2Bg%3D,saw发音不准,,,,,,,
35,初级,上班族,男,,Family Album USA.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647855695911993353/f24fb9fb-212f-4cce-b23d-8f317207e6ec?lk3s=ec46513b&x-expires=2080655171&x-signature=0cd1GkQGFoSATLIRE73MVeVaPJc%3D,,,,,,,,
35,初级,上班族,男,,I finished all of the 26 series. It very help me.,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647855692103761930/31405dd2-e4da-4899-9bcd-109dc06a66a4?lk3s=ec46513b&x-expires=2080655171&x-signature=2YxvykF%2BInfUpRuHk3TP08C0Bz4%3D,"句式和时态不对。
第二句应改为 It helped me a lot.
finished 后面加上watching感觉意思更清楚一点",,,,,,,
35,初级,上班族,男,,德斯图尔特 and the high barnets go out for cabin。,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647855692103778314/babcf4ac-5a63-4168-9527-1e405a3586f2?lk3s=ec46513b&x-expires=2080655171&x-signature=RNEcQ4qz98pSkFppEX7de5V8Xzc%3D,"1.时态错误，go应改为went; 
2. 短语使用错误，应是went camping; 
3.camping发音不准
4. Bennetts发音不准确",,,,,,,
35,初级,上班族,男,,Nothing interesting.,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647855685917114377/685ebb72-f3d3-4a85-88c3-acb2d51318a8?lk3s=ec46513b&x-expires=2080655172&x-signature=StZ8Tc1poQuWJwJx5XCjYdfxedY%3D,,,,,,,,
35,初级,上班族,男,,I think they eat many delicious food.,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647855691117461550/dd5320ac-8b2f-40b3-b15f-a69bfb709e38?lk3s=ec46513b&x-expires=2080655171&x-signature=qiq7hwdyZ2suAgMWCLJu3TPAyrI%3D,"1.时态错误，eat改为ate; 2.不可数名词应用much/a lot of修饰
3. think中k的发音不准确",,,,,,,
35,初级,上班族,男,,"It seems that all the foods are the American foods, such as hot dogs.",https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647855699212533811/4bed9a22-f2e5-4146-ad2c-16decb9d528f?lk3s=ec46513b&x-expires=2080655171&x-signature=XDJtvMRrwzRUPZAjG3nu9vHyuzA%3D,"不可数名词food不需加s，谓语动词应用单数is/was
the American中the的发音不准确",,,,,,,
35,初级,上班族,男,,I don't know what is the hot dogs i'm living in the chinese,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647855702794305574/c8111fb2-621c-4add-ac98-612f76613921?lk3s=ec46513b&x-expires=2080655171&x-signature=eDbQ4rpx%2BG%2FafEcGZjrH1F7BRQo%3D,时态错、用词错、句子语序错。应改为：I don't know what hot dogs are. I live in China.,,,,,,,
35,初级,上班族,男,,A hot dog is a kind of American sandwich. Does it like the Chinese food?,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647855684205821979/48120d2c-db36-4cb5-a403-35eb4fd8a85d?lk3s=ec46513b&x-expires=2080655171&x-signature=0Y0oOYUpwKvnpW02yV1tDBCXcdQ%3D,"like作“像，类似”之意时，需有be动词存在。
应改为：Is it like our Chinese food?
kind中in部分发音不准确；of发音不准确",,,,,,,
35,初级,上班族,男,,I don't know what is dumplings,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647855689956294683/e99b99e0-5841-4d24-81fb-68e14369bdc6?lk3s=ec46513b&x-expires=2080655171&x-signature=bdL2073TKIL%2FRmG3GiW4h6P5HhE%3D,尾音太重,,,,,,,
35,初级,上班族,男,,I liked to eat dumplings with soy sauce. But what is the mean of dumplings by Chinese language?,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647855684205805595/9695171b-bc01-4e45-ae03-a8516f1f514f?lk3s=ec46513b&x-expires=2080655171&x-signature=QVRr7uuob%2BA1WIpaOg1xtb%2Fpk%2FU%3D,"介词使用错误，mean用词不对。
应改为But what is the meaning of dumplings in Chinese?
I liked to eat dumplings with soy sauce----这里使用一般现在时即可，可以把liked改为 like
eat发音不准，读成了it",,,,,,,
35,初级,上班族,男,,My family always do dumplings on the Chinese Spring Festival.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647855692103827466/869ac0ac-b9d0-41f7-a02e-bcf5339bab64?lk3s=ec46513b&x-expires=2080655171&x-signature=UAI8JXbVfQt35Ob85aG2A1WxyRU%3D,应改为My family always make dumplings during the Spring Festival.,,,,,,,
35,初级,上班族,男,,Usually i charge of 和面 i don't know how to speak 和面用 use english,https://lf3-bigspeech-sign.bytetos.com/bigspeech-platform/7647855695379365926/fe8e9467-6e05-4103-a442-acec3bf863a0?lk3s=ec46513b&x-expires=2080655171&x-signature=spKBL2DoZjJgtvFLTeXhOjuEh0Y%3D,"1.搭配错误，应为I am in charge of...；
2.用户卡壳不知如何表达",,,,,,,
35,初级,上班族,男,,I'm i'm in charge of kneading dough during dumpling,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647855695912042505/c222b365-cb7c-4309-8835-eefc9a96ae05?lk3s=ec46513b&x-expires=2080655171&x-signature=SdXZDm1SxDGOh7pH%2Fu2il3RNtbg%3D,改为I am in charge of kneading dough during dumpling - making.,,,,,,,
36,中级,上班族,女,,,,,,,,,,,
36,中级,上班族,女,,Sorry i didn't quite understand that do you want to know more about the problems that sugar can cause,,,,,,,,,
36,中级,上班族,女,,Oh definitely sugar is a major cause of tooth decay bacteria our mouth love sugar and when they eat it they produce acids that attack our teeth so it's important to brush your teeth regularly and limit sugar do you have a sweet tooth,,mouth后加s；tooth应全改为teeth,,,,,,,
36,中级,上班族,女,,Well i brush my teeth at least twice a day after breakfast and before bed and i always try to floss too but it's not always easy to resist those sweet treats sometimes i just can't help myself what's your favorite sweet thing,https://lf6-bigspeech-sign.bytetos.com/bigspeech-platform/7647855587585490954/e47343c8-4edb-4928-88e8-8aff18832303?lk3s=ec46513b&x-expires=2080655147&x-signature=HrFlaq8qYYndNkeSRBXfqa%2FhO%2FU%3D,"brush读成floss
这条没有发音错误，用户输出音频中读的就是brush，你再听一下",,,,,,,
36,中级,上班族,女,,I love dark chocolate it has a bit more bitterness but it's also really creamy and delicious and it has some health benefits too like antioxidants but i still have to be careful not to eat too much of it do you know how much sugar is in your favorite chocolate bar,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647855592266612746/0cc00301-98f9-4e7b-8e3c-75941a5ddc20?lk3s=ec46513b&x-expires=2080655147&x-signature=5FxQvR99gU8nSBqeeKsEMSjafz0%3D,"eat too much of it 改为eat it too much相对较好
chocolate在这里应该是指巧克力糖，这时候是可数名词，dark chocolate需要改成复数",,,,,,,
36,中级,上班族,女,,Yeah i always check the labels some dark chocolates have less sugar than others it's important to pay attention to that if you're trying to cut down on sugar have you thought about trying some sugar free chocolate,,sugar free---需要加连字符,,,,,,,
36,中级,上班族,女,,Be pretty good to.,,,,,,,,,
36,中级,上班族,女,,Well i've tried a few one brand. i like a sugar free dark chocolate that still has a great texture and flavor but it's a bit more expensive do you think you'd be willing to pay a little extra for sugar free chocolate,,"a few one brand---用户应该是想表达“几个品牌”的意思吧，可以删掉one，然后brand用复数形式
for sugar free chocolate---chocolate在这里应该是指巧克力糖，这个时候是可数名词，所以这里需要加冠词或改为复数形式，sugar free需要加连字符",,,,,,,
36,中级,上班族,女,,I also look at the cocoa percentage. Higher Cocoa percentages usually mean less sugar and more of that rich chocolatey flavor. And I like it when the chocolate has some nuts or other fillings for a bit of extra crunch. What about you? Do you like your chocolate plain or with something added?,,,,,,,,,
36,中级,上班族,女,,No i haven't but it sounds like fun do you think it's difficult to make i'm not very good at baking,, sounds like后跟形容词，fun可改为funny,,,,,,,
36,中级,上班族,女,,I might have seen some on social media but i've never actually tried them do you have a favorite recipe i'd love to give it a go if it's not too complicated,,,,,,,,,
36,中级,上班族,女,,Oh that sounds really easy i don't have any molds at home right now but i could probably buy some thanks for the recipe and the safety reminder i'll make sure to be careful do you think i could use other nuts instead of almonds,,,,,,,,,
36,中级,上班族,女,,No i haven't but i love peanuts so i'm sure it would be delicious i might give it a try this weekend do you have any other tips for making homemade chocolate treats,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647855587585572874/92c64b09-bf8a-46dc-b027-09f4e0b52ee1?lk3s=ec46513b&x-expires=2080655147&x-signature=8lIcJB5bx%2F2WmsXPAPyVc5cFEpU%3D,,,,,,,,
36,中级,上班族,女,,之后解放 wow i never thought of adding salt that sounds interesting and i'll definitely look for good quality chocolate thanks for the tips do you think i can use regular table salt or should i use a special kind,,,,,,,,,
36,中级,上班族,女,,I've had sea salt on fries before it was really good but i never thought of using it in chocolate i'll have to give it a try do you have any other suggestions for flavor combinations,,,,,,,,,
36,中级,上班族,女,,依照法律来把国家安全 no i haven't but that sounds amazing i love cinnamon i think i'll add some to my chocolate when i make it this weekend do you know if there are any other spices that go well with chocolate,,,,,,,,,
36,中级,上班族,女,,Oh i've used not megan baking before but never in chocolate this is getting really exciting i can't wait to experiment with all these flavors do you have any more ideas,https://lf26-bigspeech-sign.bytetos.com/bigspeech-platform/7647855587585572874/92c64b09-bf8a-46dc-b027-09f4e0b52ee1?lk3s=ec46513b&x-expires=2080655147&x-signature=8lIcJB5bx%2F2WmsXPAPyVc5cFEpU%3D,,,,,,,,
36,中级,上班族,女,,Orange and chocolate that sounds delicious i've had orange chocolate bars before but i've never made them at home i'll definitely try grating some orange zest into my chocolate do you think i could also add some orange juice,,"Orange and chocolate that sounds delicious ---这部分不是完整句子，而且that 如果同时修饰orange和chocolate的话，
sounds就该去掉s，如图that只修饰chocolate，那orange就缺冠词，结合上一句模型的提问，这里可以考虑优化为 orange-chocolate treats sound delicious.",,,,,,,
36,中级,上班族,女,,你听说过是吧 i made some strawberry cookies once they were pretty good but i've never made anything with orange or other citrus fruits this is going to be a new adventure for me do you have any other fruit suggestions,,,,,,,,,
36,中级,上班族,女,,Rasberries and chocolate sound like a match made in heaven i've had raspberry chocolate truffles before but i've never made them myself i'll definitely give it a try do you think i could use frozen raspberries if i don't have fresh ones,,,,,,,,,
36,中级,上班族,女,,反对佩洛西。,,,,,,,,,
36,中级,上班族,女,,Why putting sugar?,,,,,,,,,
37,初级,大学生,男,,,,,,,,,,,
37,初级,大学生,男,,You are fine.,https://lf9-bigspeech-sign.bytetos.com/bigspeech-platform/7647855537027022899/e9762395-2d75-48bb-ac6e-b47ad1540f0e?lk3s=ec46513b&x-expires=2080655134&x-signature=US%2F9PD6vsy9kQfndBajV8XkeTSA%3D, I'm fine.发音不准,,,,,,,
